filename,width,height,class,xmin,ymin,xmax,ymax
213_IMG_0901_S02.jpg,2048,1536,Leopard,657.0,486.0,2048.0,1135.0
213_IMG_0704_S02.jpg,2048,1536,Leopard,1165.0,524.0,2046.0,1102.0
213_IMG_0703_S02.jpg,2048,1536,Leopard,812.0,522.0,2048.0,1109.0
213_IMG_0702_S02.jpg,2048,1536,Leopard,557.0,535.0,1842.0,1117.0
213_IMG_0701_S02.jpg,2048,1536,Leopard,180.0,530.0,1296.0,1052.0
213_IMG_0496_S02.jpg,2048,1536,Leopard,1316.0,610.0,2048.0,1300.0
214_IMG_0016_S02.jpg,2048,1536,Leopard,2.0,529.0,628.0,1068.0
214_IMG_0016_S02 (2).jpg,2048,1536,Leopard,458.0,804.0,1946.0,1436.0
214_IMG_0015_S02.jpg,2048,1536,Leopard,15.0,775.0,1070.0,1487.0
213_09180336_S02.jpg,3264,2448,Leopard,2127.0,1075.0,3259.0,1688.0
213_09190382_S02.jpg,3264,2448,Leopard,149.0,1275.0,2374.0,2134.0
213_09190383_S02.jpg,3264,2448,Leopard,0.0,1193.0,1892.0,2124.0
214_IMG_0100_S02.jpg,2048,1536,Leopard,1187.0,724.0,2046.0,1142.0
213_IMG_0016_S02.jpg,2048,1536,Leopard,1399.0,508.0,1752.0,844.0
213_IMG_0028_S02.jpg,2048,1536,Leopard,1112.0,459.0,2048.0,1146.0
213_IMG_0030_S02.jpg,2048,1536,Leopard,3.0,495.0,701.0,1030.0
213_IMG_0013_S02.jpg,2048,1536,Leopard,888.0,549.0,1280.0,768.0
215_IMG_0002_start_S02.jpg,2048,1536,Leopard,1086.0,544.0,2034.0,1214.0
214_IMG_1287_S02.jpg,2048,1536,Leopard,170.0,507.0,1485.0,1198.0
271_PICT0035_S02.jpg,2592,1944,Leopard,979.0,692.0,2513.0,1534.0
271_PICT0034_S02.jpg,2592,1944,Leopard,903.0,717.0,2525.0,1509.0
271_PICT0033_S02.jpg,2592,1944,Leopard,963.0,812.0,2545.0,1499.0
271_IMG_0467_S02.jpg,2048,1536,Leopard,731.0,527.0,1832.0,994.0
271_IMG_0466_S02.jpg,2048,1536,Leopard,528.0,571.0,1582.0,1053.0
271_IMG_0465_S02.jpg,2048,1536,Leopard,2.0,650.0,1042.0,1095.0
271_IMG_0464_S02.jpg,2048,1536,Leopard,0.0,694.0,797.0,1131.0
271_IMG_0463_S02.jpg,2048,1536,Leopard,1.0,770.0,466.0,1127.0
271_IMG_0221_S02.jpg,2048,1536,Leopard,1240.0,518.0,1635.0,738.0
271_IMG_0220_S02.jpg,2048,1536,Leopard,1194.0,537.0,1581.0,777.0
271_IMG_0219_S02.jpg,2048,1536,Leopard,518.0,566.0,1130.0,959.0
271_IMG_0218_S02.jpg,2048,1536,Leopard,320.0,589.0,968.0,1050.0
271_IMG_0217_S02.jpg,2048,1536,Leopard,4.0,699.0,569.0,1299.0
271_PICT0036_S02.jpg,2592,1944,Leopard,1006.0,669.0,2497.0,1538.0
270_PICT1409_S02.jpg,2592,1944,Leopard,2.0,743.0,508.0,1462.0
270_PICT1407_S02.jpg,2592,1944,Leopard,364.0,730.0,2179.0,1889.0
270_PICT1405_S02.jpg,2592,1944,Leopard,1424.0,1341.0,2392.0,1887.0
270_PICT1404_S02.jpg,2592,1944,Leopard,1418.0,1335.0,2515.0,1890.0
270_PICT1403_S02.jpg,2592,1944,Leopard,1419.0,1335.0,2515.0,1890.0
270_PICT1402_S02.jpg,2592,1944,Leopard,1418.0,1335.0,2515.0,1890.0
270_PICT1400_S02.jpg,2592,1944,Leopard,1414.0,1335.0,2487.0,1890.0
270_PICT1399_S02.jpg,2592,1944,Leopard,1413.0,1335.0,2491.0,1890.0
270_PICT1398_S02.jpg,2592,1944,Leopard,1415.0,1339.0,2400.0,1889.0
271_IMG_0469_S02.jpg,2048,1536,Leopard,1374.0,514.0,2048.0,941.0
271_IMG_0478_S02.jpg,2048,1536,Leopard,1802.0,672.0,2048.0,1502.0
270_PICT1408_S02.jpg,2592,1944,Leopard,0.0,669.0,1002.0,1686.0
271_PICT0453_S02.jpg,2592,1944,Leopard,1125.0,671.0,2108.0,1326.0
271_PICT0454_S02.jpg,2592,1944,Leopard,740.0,955.0,1516.0,1344.0
271_PICT0455_S02.jpg,2592,1944,Leopard,476.0,909.0,1496.0,1367.0
271_PICT0433_S02.jpg,2592,1944,Leopard,1825.0,647.0,2590.0,1271.0
271_PICT0204_S02.jpg,2592,1944,Leopard,390.0,689.0,2151.0,1418.0
271_PICT0203_S02.jpg,2592,1944,Leopard,880.0,699.0,2450.0,1418.0
271_PICT0202_S02.jpg,2592,1944,Leopard,1504.0,700.0,2588.0,1335.0
271_PICT0039_S02.jpg,2592,1944,Leopard,2.0,699.0,913.0,1383.0
271_PICT0037_S02.jpg,2592,1944,Leopard,321.0,687.0,1859.0,1445.0
271_PICT0437_S02.jpg,2592,1944,Leopard,408.0,718.0,2098.0,1435.0
271_PICT0450_S02.jpg,2592,1944,Leopard,539.0,668.0,1916.0,1452.0
271_PICT0451_S02.jpg,2592,1944,Leopard,1212.0,662.0,1998.0,1357.0
271_PICT0452_S02.jpg,2592,1944,Leopard,1126.0,668.0,2153.0,1328.0
273_PICT0615_S02.jpg,2592,1944,Leopard,910.0,816.0,1951.0,1434.0
273_PICT0613_S02.jpg,2592,1944,Leopard,1588.0,912.0,2588.0,1589.0
273_PICT0405_S02.jpg,2592,1944,Leopard,991.0,776.0,2321.0,1478.0
273_PICT0404_S02.jpg,2592,1944,Leopard,611.0,712.0,1725.0,1398.0
271_PICT0456_S02.jpg,2592,1944,Leopard,477.0,945.0,1483.0,1366.0
271_PICT0457_S02.jpg,2592,1944,Leopard,223.0,827.0,1203.0,1400.0
271_PICT0458_S02.jpg,2592,1944,Leopard,2.0,801.0,950.0,1443.0
271_PICT0459_S02.jpg,2592,1944,Leopard,0.0,730.0,796.0,1439.0
273_IMG_0191_S02.jpg,2048,1536,Leopard,0.0,761.0,766.0,1240.0
273_IMG_0192_S02.jpg,2048,1536,Leopard,206.0,722.0,1114.0,1232.0
273_IMG_0193_S02.jpg,2048,1536,Leopard,296.0,629.0,1163.0,1238.0
273_IMG_0195_S02.jpg,2048,1536,Leopard,270.0,714.0,1255.0,1239.0
273_IMG_0196_S02.jpg,2048,1536,Leopard,458.0,692.0,1619.0,1225.0
273_IMG_0197_S02.jpg,2048,1536,Leopard,1010.0,578.0,2048.0,1190.0
273_IMG_0198_S02.jpg,2048,1536,Leopard,1427.0,520.0,2045.0,1125.0
273_IMG_0401_S02.jpg,2048,1536,Leopard,0.0,797.0,481.0,1227.0
273_IMG_0402_S02.jpg,2048,1536,Leopard,0.0,818.0,252.0,1213.0
271_PICT0434_S02.jpg,2592,1944,Leopard,1322.0,634.0,2592.0,1361.0
271_PICT0031_S02.jpg,2592,1944,Leopard,927.0,707.0,2535.0,1515.0
271_PICT0029_S02.jpg,2592,1944,Leopard,1797.0,733.0,2570.0,1663.0
4_IMG_0100_S02.jpg,2048,1536,Leopard,1446.0,792.0,1984.0,1296.0
4_IMG_0070_S02.jpg,2048,1536,Leopard,1394.0,798.0,2046.0,1250.0
4_IMG_0050_S02.jpg,2048,1536,Leopard,716.0,752.0,1859.0,1302.0
4_IMG_0048_S02.jpg,2048,1536,Leopard,260.0,769.0,1528.0,1359.0
4_IMG_0047_S02.jpg,2048,1536,Leopard,264.0,773.0,1504.0,1358.0
4_IMG_0046_S02.jpg,2048,1536,Leopard,292.0,767.0,1373.0,1353.0
4_IMG_0035_S02.jpg,2048,1536,Leopard,1.0,906.0,732.0,1426.0
7_03170006_S02.jpg,2592,1944,Leopard,1764.0,630.0,2590.0,1820.0
4_IMG_0034_S02.jpg,2048,1536,Leopard,0.0,915.0,647.0,1432.0
7_03170007_S02.jpg,2592,1944,Leopard,0.0,543.0,1849.0,1845.0
4_IMG_0101_S02.jpg,2048,1536,Leopard,1114.0,796.0,1942.0,1321.0
7_IMAG0198_S02.jpg,2560,1920,Leopard,215.0,652.0,1755.0,1264.0
добавочная_5_IMAG0042_S02.jpg,3264,2448,Leopard,1219.0,1479.0,1989.0,2088.0
добавочная_5_IMAG0041_S02.jpg,3264,2448,Leopard,1396.0,1400.0,2406.0,2078.0
добавочная_5_IMAG0040_S02.jpg,3264,2448,Leopard,1587.0,1200.0,2769.0,2069.0
добавочная_5_IMAG0009_S02.jpg,3264,2448,Leopard,2215.0,987.0,3259.0,2030.0
добавочная_5_IMAG0008_S02.jpg,3264,2448,Leopard,2255.0,906.0,3259.0,2333.0
добавочная_5_IMAG0007_S02.jpg,3264,2448,Leopard,2255.0,901.0,3259.0,2336.0
Добавочная М Кедровка_PICT0098_S02.jpg,2048,1536,Leopard,476.0,688.0,2048.0,1490.0
Добавочная М Кедровка_PICT0050_S02.jpg,2048,1536,Leopard,1574.0,946.0,2048.0,1302.0
Добавочная М Кедровка_PICT0049_S02.jpg,2048,1536,Leopard,1251.0,848.0,2011.0,1349.0
добавочная кедровка_PICT0111_S02.jpg,2048,1536,Leopard,0.0,666.0,1746.0,1485.0
добавочная_5_IMAG0043_S02.jpg,3264,2448,Leopard,1043.0,1371.0,2486.0,2128.0
4_IMG_0102_S02.jpg,2048,1536,Leopard,609.0,770.0,1736.0,1346.0
4_IMG_0135_S02.jpg,2048,1536,Leopard,619.0,832.0,1752.0,1357.0
271_PICT0028_S02.jpg,2592,1944,Leopard,1930.0,740.0,2590.0,1680.0
271_PICT0027_S02.jpg,2592,1944,Leopard,1863.0,704.0,2588.0,1686.0
271_PICT0026_S02.jpg,2592,1944,Leopard,1901.0,682.0,2590.0,1661.0
271_PICT0025_S02.jpg,2592,1944,Leopard,1823.0,718.0,2315.0,1512.0
271_PICT0024_S02.jpg,2592,1944,Leopard,1852.0,681.0,2519.0,1413.0
271_PICT0023_S02.jpg,2592,1944,Leopard,1851.0,673.0,2519.0,1414.0
271_PICT0022_S02.jpg,2592,1944,Leopard,1864.0,659.0,2523.0,1411.0
271_PICT0021_S02.jpg,2592,1944,Leopard,1959.0,781.0,2588.0,1395.0
271_PICT0020_S02.jpg,2592,1944,Leopard,1915.0,762.0,2588.0,1370.0
271_PICT0019_S02.jpg,2592,1944,Leopard,1837.0,762.0,2545.0,1382.0
271_PICT0018_S02.jpg,2592,1944,Leopard,1998.0,837.0,2588.0,1356.0
271_PICT0017_S02.jpg,2592,1944,Leopard,2061.0,771.0,2592.0,1356.0
271_PICT0016_S02.jpg,2592,1944,Leopard,2159.0,762.0,2588.0,1337.0
271_IMG_0486_S02_final.jpg,2048,1536,Leopard,1442.0,358.0,1880.0,821.0
271_IMG_0485_S02.jpg,2048,1536,Leopard,1497.0,376.0,1936.0,890.0
271_IMG_0483_S02.jpg,2048,1536,Leopard,1658.0,381.0,2045.0,1141.0
4_IMG_0138_S02.jpg,2048,1536,Leopard,1488.0,890.0,2035.0,1159.0
5_IMG_0110_S02.jpg,2048,1536,Leopard,2.0,667.0,647.0,1237.0
6_IMAG0079_S02.jpg,2560,1920,Leopard,2.0,715.0,958.0,1529.0
6_IMAG0080_S02.jpg,2560,1920,Leopard,0.0,739.0,1438.0,1569.0
271_PICT0030_S02.jpg,2592,1944,Leopard,1389.0,690.0,2521.0,1633.0
273_PICT1204_S02.jpg,2592,1944,Leopard,0.0,577.0,440.0,1108.0
273_PICT0618_S02.jpg,2592,1944,Leopard,3.0,625.0,443.0,1096.0
273_PICT0617_S02.jpg,2592,1944,Leopard,2.0,620.0,452.0,1095.0
271_IMG_0479_S02.jpg,2048,1536,Leopard,1718.0,580.0,2045.0,1327.0
271_IMG_0481_S02.jpg,2048,1536,Leopard,1654.0,382.0,2045.0,1144.0
271_IMG_0482_S02.jpg,2048,1536,Leopard,1659.0,383.0,2043.0,1142.0
6_IMAG0082_S02.jpg,2560,1920,Leopard,0.0,656.0,2240.0,1601.0
271_PICT0436_S02.jpg,2592,1944,Leopard,495.0,700.0,2130.0,1434.0
271_PICT0438_S02.jpg,2592,1944,Leopard,323.0,741.0,2025.0,1446.0
266_IMG_1551_S02.jpg,2048,1536,Leopard,55.0,541.0,1546.0,1320.0
266_IMG_1550_S02_2.jpg,2048,1536,Leopard,502.0,769.0,1882.0,1294.0
266_IMG_1550_S02.jpg,2048,1536,Leopard,420.0,522.0,1947.0,1266.0
266_IMG_1549_S02_2.jpg,2048,1536,Leopard,500.0,770.0,1882.0,1299.0
266_IMG_1549_S02.jpg,2048,1536,Leopard,986.0,454.0,2048.0,1224.0
266_IMG_1548_S02.jpg,2048,1536,Leopard,491.0,766.0,1918.0,1297.0
266_IMG_1533_S02.jpg,2048,1536,Leopard,0.0,621.0,395.0,1378.0
266_IMG_1431_S02.jpg,2048,1536,Leopard,1184.0,533.0,2046.0,1222.0
266_IMG_1532_S02.jpg,2048,1536,Leopard,3.0,608.0,570.0,1368.0
266_IMG_1521_S02.jpg,2048,1536,Leopard,0.0,625.0,712.0,1345.0
266_IMG_1520_S02.jpg,2048,1536,Leopard,0.0,623.0,853.0,1364.0
266_IMG_1519_S02.jpg,2048,1536,Leopard,0.0,626.0,893.0,1370.0
266_IMG_1518_S02.jpg,2048,1536,Leopard,0.0,620.0,800.0,1366.0
266_IMG_1551_S02_2.jpg,2048,1536,Leopard,504.0,769.0,1880.0,1295.0
266_IMG_1517_S02.jpg,2048,1536,Leopard,0.0,622.0,832.0,1372.0
266_IMG_1502_S02.jpg,2048,1536,Leopard,777.0,590.0,2048.0,1168.0
266_IMG_1500_S02.jpg,2048,1536,Leopard,0.0,584.0,1032.0,1202.0
266_IMG_1499_S02.jpg,2048,1536,Leopard,0.0,610.0,804.0,1222.0
266_IMG_1498_S02.jpg,2048,1536,Leopard,2.0,614.0,725.0,1225.0
266_IMG_1497_S02.jpg,2048,1536,Leopard,4.0,606.0,633.0,1218.0
266_IMG_1496_S02.jpg,2048,1536,Leopard,3.0,645.0,436.0,1200.0
266_IMG_1522_S02.jpg,2048,1536,Leopard,1.0,624.0,766.0,1365.0
268_PICT0764_S02.jpg,3200,2400,Leopard,221.0,1062.0,2195.0,1955.0
266_IMG_1430_S02.jpg,2048,1536,Leopard,907.0,516.0,2048.0,1224.0
266_IMG_1428_S02.jpg,2048,1536,Leopard,600.0,539.0,1912.0,1227.0
266_IMG_1395_S02.jpg,2048,1536,Leopard,147.0,633.0,1310.0,1188.0
266_IMG_1393_S02.jpg,2048,1536,Leopard,161.0,652.0,1278.0,1177.0
266_IMG_1503_S02.jpg,2048,1536,Leopard,1170.0,590.0,2046.0,1162.0
266_IMG_1552_S02_2.jpg,2048,1536,Leopard,500.0,762.0,1917.0,1297.0
266_IMG_1553_S02.jpg,2048,1536,Leopard,1.0,747.0,846.0,1355.0
266_IMG_1463_S02.jpg,2048,1536,Leopard,1.0,652.0,830.0,1495.0
266_IMG_1462_S02.jpg,2048,1536,Leopard,2.0,842.0,298.0,1292.0
266_IMG_1459_S02.jpg,2048,1536,Leopard,1.0,862.0,107.0,1146.0
266_IMG_1458_S02.jpg,2048,1536,Leopard,2.0,715.0,222.0,1027.0
266_IMG_1457_S02.jpg,2048,1536,Leopard,1.0,705.0,229.0,1036.0
266_IMG_1456_S02.jpg,2048,1536,Leopard,2.0,714.0,193.0,1078.0
266_IMG_1453_S02.jpg,2048,1536,Leopard,749.0,572.0,2048.0,1223.0
266_IMG_1452_S02.jpg,2048,1536,Leopard,698.0,578.0,1968.0,1211.0
266_IMG_1451_S02.jpg,2048,1536,Leopard,694.0,578.0,2022.0,1220.0
266_IMG_1450_S02.jpg,2048,1536,Leopard,677.0,591.0,1998.0,1214.0
266_IMG_1449_S02.jpg,2048,1536,Leopard,477.0,581.0,1835.0,1208.0
266_IMG_1448_S02.jpg,2048,1536,Leopard,156.0,594.0,1406.0,1179.0
266_IMG_1447_S02.jpg,2048,1536,Leopard,0.0,620.0,1003.0,1186.0
266_IMG_1446_S02.jpg,2048,1536,Leopard,0.0,639.0,854.0,1193.0
266_IMG_1445_S02.jpg,2048,1536,Leopard,0.0,661.0,757.0,1189.0
266_IMG_1495_S02.jpg,2048,1536,Leopard,0.0,716.0,126.0,1164.0
266_IMG_1468_S02.jpg,2048,1536,Leopard,784.0,714.0,2048.0,1509.0
266_IMG_1467_S02.jpg,2048,1536,Leopard,162.0,628.0,2048.0,1507.0
266_IMG_1436_S02.jpg,2048,1536,Leopard,0.0,682.0,264.0,1190.0
266_IMG_1437_S02.jpg,2048,1536,Leopard,2.0,670.0,360.0,1174.0
266_IMG_1439_S02.jpg,2048,1536,Leopard,0.0,671.0,379.0,1180.0
266_IMG_1441_S02.jpg,2048,1536,Leopard,2.0,652.0,353.0,1178.0
266_IMG_1442_S02.jpg,2048,1536,Leopard,1.0,658.0,466.0,1176.0
266_IMG_1443_S02.jpg,2048,1536,Leopard,1.0,648.0,466.0,1174.0
266_IMG_1444_S02.jpg,2048,1536,Leopard,4.0,674.0,601.0,1189.0
266_IMG_1390_S02.jpg,2048,1536,Leopard,12.0,640.0,1198.0,1178.0
266_IMG_1416_S02.jpg,2048,1536,Leopard,604.0,550.0,1955.0,1232.0
266_IMG_1415_S02.jpg,2048,1536,Leopard,605.0,550.0,1962.0,1230.0
266_IMG_1429_S02.jpg,2048,1536,Leopard,689.0,531.0,2048.0,1222.0
266_IMG_1414_S02.jpg,2048,1536,Leopard,604.0,552.0,1946.0,1232.0
266_IMG_1412_S02.jpg,2048,1536,Leopard,585.0,541.0,1779.0,1226.0
266_IMG_1410_S02.jpg,2048,1536,Leopard,573.0,539.0,1829.0,1222.0
266_IMG_1409_S02.jpg,2048,1536,Leopard,574.0,538.0,1832.0,1224.0
266_IMG_1408_S02.jpg,2048,1536,Leopard,572.0,540.0,1827.0,1222.0
266_IMG_1407_S02.jpg,2048,1536,Leopard,561.0,491.0,1840.0,1224.0
266_IMG_1405_S02.jpg,2048,1536,Leopard,551.0,535.0,1938.0,1223.0
266_IMG_1404_S02.jpg,2048,1536,Leopard,495.0,557.0,1750.0,1238.0
266_IMG_1403_S02.jpg,2048,1536,Leopard,396.0,566.0,1635.0,1224.0
266_IMG_1402_S02.jpg,2048,1536,Leopard,103.0,612.0,1499.0,1188.0
266_IMG_1401_S02.jpg,2048,1536,Leopard,79.0,590.0,1557.0,1193.0
266_IMG_1400_S02.jpg,2048,1536,Leopard,171.0,587.0,1584.0,1190.0
271_PICT0439_S02.jpg,2592,1944,Leopard,3.0,824.0,1607.0,1454.0
271_PICT0440_S02.jpg,2592,1944,Leopard,0.0,847.0,1247.0,1445.0
271_PICT0441_S02.jpg,2592,1944,Leopard,0.0,740.0,1744.0,1448.0
271_PICT0442_S02.jpg,2592,1944,Leopard,0.0,854.0,1650.0,1477.0
271_PICT0443_S02.jpg,2592,1944,Leopard,36.0,908.0,1309.0,1445.0
266_IMG_1417_S02.jpg,2048,1536,Leopard,580.0,542.0,1994.0,1226.0
271_PICT0446_S02.jpg,2592,1944,Leopard,0.0,772.0,1013.0,1458.0
271_PICT0447_S02.jpg,2592,1944,Leopard,0.0,760.0,1116.0,1467.0
271_PICT0448_S02.jpg,2592,1944,Leopard,340.0,713.0,2128.0,1379.0
268_PICT0766_S02.jpg,3200,2400,Leopard,2560.0,938.0,3200.0,1690.0
268_PICT0765_S02.jpg,3200,2400,Leopard,991.0,988.0,2865.0,1815.0
266_IMG_1413_S02.jpg,2048,1536,Leopard,576.0,541.0,1774.0,1238.0
271_PICT0445_S02.jpg,2592,1944,Leopard,1.0,784.0,918.0,1458.0
добавочная кедровка_PICT0082_S02.jpg,2048,1536,Leopard,466.0,854.0,1742.0,1435.0
266_IMG_1388_S02.jpg,2048,1536,Leopard,1.0,598.0,773.0,1156.0
266_IMG_1387_S02.jpg,2048,1536,Leopard,2.0,618.0,554.0,1142.0
266_IMG_1386_S02.jpg,2048,1536,Leopard,2.0,624.0,286.0,1150.0
266_IMG_1385_S02.jpg,2048,1536,Leopard,0.0,614.0,220.0,1135.0
266_IMG_1384_S02.jpg,2048,1536,Leopard,0.0,673.0,150.0,1108.0
266_IMG_1366_S02.jpg,2048,1536,Leopard,3.0,688.0,1232.0,1275.0
266_IMG_1365_S02.jpg,2048,1536,Leopard,3.0,608.0,1264.0,1267.0
266_IMG_1364_S02.jpg,2048,1536,Leopard,6.0,625.0,1274.0,1263.0
266_IMG_1363_S02.jpg,2048,1536,Leopard,4.0,623.0,1288.0,1270.0
266_IMG_1362_S02.jpg,2048,1536,Leopard,483.0,561.0,2022.0,1269.0
266_IMG_1361_S02.jpg,2048,1536,Leopard,955.0,522.0,2048.0,1268.0
266_IMG_1336_S02.jpg,2048,1536,Leopard,1575.0,208.0,2048.0,1331.0
266_IMG_1335_S02.jpg,2048,1536,Leopard,1257.0,679.0,2046.0,1286.0
266_IMG_1334_S02.jpg,2048,1536,Leopard,1414.0,581.0,2045.0,1301.0
266_IMG_1332_S02.jpg,2048,1536,Leopard,1188.0,571.0,2045.0,1430.0
266_IMG_1331_S02.jpg,2048,1536,Leopard,1006.0,622.0,2045.0,1498.0
266_IMG_1421_S02.jpg,2048,1536,Leopard,596.0,541.0,1866.0,1224.0
266_IMG_1423_S02.jpg,2048,1536,Leopard,588.0,542.0,1806.0,1222.0
266_IMG_1424_S02.jpg,2048,1536,Leopard,589.0,543.0,1808.0,1223.0
266_IMG_1426_S02.jpg,2048,1536,Leopard,602.0,540.0,1938.0,1224.0
266_IMG_1427_S02.jpg,2048,1536,Leopard,609.0,538.0,1949.0,1225.0
266_IMG_1398_S02.jpg,2048,1536,Leopard,137.0,616.0,1506.0,1197.0
266_IMG_1396_S02.jpg,2048,1536,Leopard,266.0,625.0,1498.0,1193.0
266_IMG_1328_S02.jpg,2048,1536,Leopard,773.0,620.0,2043.0,1470.0
266_IMG_1330_S02.jpg,2048,1536,Leopard,748.0,670.0,2040.0,1486.0
266_IMG_1399_S02.jpg,2048,1536,Leopard,78.0,617.0,1574.0,1186.0
266_IMG_1465_S02.jpg,2048,1536,Leopard,154.0,608.0,2048.0,1509.0
добавочная кедровка_PICT0081_S02.jpg,2048,1536,Leopard,20.0,847.0,1288.0,1442.0
добавочная кедровка_PICT0061_S02.jpg,2048,1536,Leopard,752.0,890.0,1224.0,1374.0
270_PICT1359_S02.jpg,2592,1944,Leopard,1397.0,485.0,2495.0,1887.0
270_PICT1358_S02.jpg,2592,1944,Leopard,1399.0,485.0,2491.0,1887.0
270_PICT1357_S02.jpg,2592,1944,Leopard,1399.0,481.0,2491.0,1888.0
270_PICT1356_S02.jpg,2592,1944,Leopard,1412.0,481.0,2442.0,1902.0
270_PICT1355_S02.jpg,2592,1944,Leopard,1460.0,515.0,2586.0,1908.0
270_PICT1354_S02.jpg,2592,1944,Leopard,1432.0,806.0,2383.0,1891.0
270_PICT1353_S02.jpg,2592,1944,Leopard,741.0,669.0,2592.0,1684.0
270_PICT1352_S02.jpg,2592,1944,Leopard,720.0,662.0,2592.0,1685.0
270_PICT1351_S02.jpg,2592,1944,Leopard,711.0,660.0,2592.0,1683.0
270_PICT1350_S02.jpg,2592,1944,Leopard,597.0,667.0,2574.0,1688.0
270_PICT1349_S02.jpg,2592,1944,Leopard,616.0,658.0,2580.0,1689.0
270_PICT1348_S02.jpg,2592,1944,Leopard,620.0,658.0,2584.0,1693.0
270_PICT1362_S02.jpg,2592,1944,Leopard,1390.0,470.0,2527.0,1887.0
270_PICT1344_S02.jpg,2592,1944,Leopard,625.0,603.0,2592.0,1687.0
270_PICT1367_S02.jpg,2592,1944,Leopard,1385.0,485.0,2477.0,1887.0
270_PICT1368_S02.jpg,2592,1944,Leopard,1385.0,487.0,2487.0,1889.0
270_PICT1370_S02.jpg,2592,1944,Leopard,1385.0,521.0,2592.0,1885.0
270_PICT1393_S02.jpg,2592,1944,Leopard,1414.0,1339.0,2400.0,1887.0
270_PICT1392_S02.jpg,2592,1944,Leopard,1407.0,1332.0,2552.0,1889.0
270_PICT1391_S02.jpg,2592,1944,Leopard,1408.0,1332.0,2564.0,1889.0
270_PICT1389_S02.jpg,2592,1944,Leopard,1403.0,1332.0,2531.0,1889.0
270_PICT1388_S02.jpg,2592,1944,Leopard,1403.0,1334.0,2531.0,1891.0
270_PICT1387_S02.jpg,2592,1944,Leopard,1403.0,1332.0,2529.0,1889.0
270_PICT1363_S02.jpg,2592,1944,Leopard,1387.0,484.0,2523.0,1889.0
270_PICT1364_S02.jpg,2592,1944,Leopard,1387.0,484.0,2521.0,1889.0
270_PICT1365_S02.jpg,2592,1944,Leopard,1385.0,485.0,2511.0,1889.0
269_IMG_0141_S02.jpg,2048,1536,Leopard,1231.0,563.0,1642.0,838.0
269_IMG_0143_S02.jpg,2048,1536,Leopard,1160.0,737.0,1374.0,983.0
270_PICT1205_S02.jpg,2592,1944,Leopard,1331.0,1334.0,2462.0,1887.0
270_PICT1204_S02.jpg,2592,1944,Leopard,1330.0,1363.0,2592.0,1879.0
270_PICT1203_S02.jpg,2592,1944,Leopard,1333.0,1328.0,2576.0,1885.0
270_PICT1201_S02.jpg,2592,1944,Leopard,1328.0,1315.0,2495.0,1886.0
270_PICT1199_S02.jpg,2592,1944,Leopard,1356.0,1375.0,2321.0,1885.0
270_PICT1197_S02.jpg,2592,1944,Leopard,1580.0,895.0,2588.0,1883.0
270_PICT1196_S02.jpg,2592,1944,Leopard,1169.0,730.0,2592.0,1889.0
270_PICT1195_S02.jpg,2592,1944,Leopard,1003.0,666.0,2576.0,1883.0
270_PICT1194_S02.jpg,2592,1944,Leopard,2.0,676.0,760.0,1673.0
270_PICT1193_S02.jpg,2592,1944,Leopard,0.0,777.0,264.0,1448.0
270_PICT1366_S02.jpg,2592,1944,Leopard,1385.0,489.0,2444.0,1888.0
270_PICT1262_S02.jpg,2592,1944,Leopard,1032.0,1024.0,2560.0,1889.0
270_PICT1261_S02.jpg,2592,1944,Leopard,1008.0,988.0,2489.0,1887.0
269_IMG_0142_S02.jpg,2048,1536,Leopard,1312.0,598.0,1635.0,925.0
269_IMG_0144_S02.jpg,2048,1536,Leopard,942.0,733.0,1393.0,1085.0
269_IMG_0145_S02.jpg,2048,1536,Leopard,451.0,815.0,1094.0,1300.0
270_IMG_0088_S02.jpg,2048,1536,Leopard,674.0,536.0,1630.0,957.0
270_IMG_0089_S02.jpg,2048,1536,Leopard,336.0,482.0,1318.0,926.0
270_IMG_0090_S02.jpg,2048,1536,Leopard,156.0,443.0,1042.0,894.0
270_IMG_0094_S02.jpg,2048,1536,Leopard,700.0,536.0,1630.0,959.0
270_IMG_0095_S02.jpg,2048,1536,Leopard,789.0,548.0,1752.0,965.0
270_IMG_0096_S02.jpg,2048,1536,Leopard,1006.0,580.0,2014.0,968.0
269_IMG_0140_S02.jpg,2048,1536,Leopard,1210.0,576.0,1648.0,841.0
270_PICT1384_S02.jpg,2592,1944,Leopard,1403.0,1332.0,2541.0,1887.0
270_PICT1382_S02.jpg,2592,1944,Leopard,1391.0,1338.0,2495.0,1888.0
270_PICT1266_S02.jpg,2592,1944,Leopard,884.0,1008.0,2495.0,1885.0
270_PICT1264_S02.jpg,2592,1944,Leopard,1008.0,952.0,2495.0,1885.0
270_PICT1287_S02.jpg,2592,1944,Leopard,1480.0,1436.0,2582.0,1885.0
270_PICT1341_S02.jpg,2592,1944,Leopard,611.0,588.0,2590.0,1689.0
270_PICT1288_S02.jpg,2592,1944,Leopard,1481.0,1419.0,2552.0,1888.0
270_PICT1339_S02.jpg,2592,1944,Leopard,611.0,585.0,2592.0,1687.0
270_PICT1338_S02.jpg,2592,1944,Leopard,588.0,561.0,2584.0,1691.0
270_PICT1336_S02.jpg,2592,1944,Leopard,589.0,560.0,2584.0,1693.0
270_PICT1335_S02.jpg,2592,1944,Leopard,414.0,704.0,2592.0,1678.0
